"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location"
"2018","254039","Sheridan Shore Courts Condominium Association","Submitted","7021-7035 N. Sheridan Rd.","60626","3.0","false","Rogers Park","Multifamily Housing","80,078","1920","1","1,211","65","720,419.9","6,172,518.5",,,,"86.1","106.1","88.6","107.9","447.7","5.6","42.0103536","-87.66851","POINT (-87.66851 42.0103536)"
"2018","172131","1765 N Elston Ave","Submitted","1765 N. Elston","60642","4.0","false","WEST TOWN","Office","128,600","2013","1","2,285","79","5,093,392.7","4,120,313.1",,,,"71.6","144.5","69","139.6","1,066.2","8.3","41.91458945","-87.66498439","POINT (-87.66498439 41.91458945)"
"2018","101975","Daley Center","Submitted","14 East Jackson Blvd.","60604",,"true","LOOP","College/University","371,257","1930","1","2,864",,"8,288,918.3","18,944,169.6",,"6,642,588",,"91.2","132.4","91.5","132.8","2,735.3","7.4","41.87849557","-87.62724664","POINT (-87.62724664 41.87849557)"
"2018","252030","012-012-Tremont Hotel","Not Submitted","100 E Chestnut","60611","0.0","false","NEAR NORTH SIDE",,"95,526",,"1",,,,,,,,,,,,,,"41.89857555","-87.62561977","POINT (-87.62561977 41.89857555)"
"2018","252047","Saieh Hall for Economics","Submitted","5757 South University Avenue","60637","4.0","false","HYDE PARK","College/University","153,115","2013","1","339",,"4,808,613.5",,"6,998,236.4","5,049,360.1",,"110.1","172.9","109.1","171.9","1,530.8","10","41.790347","-87.597997","POINT (-87.597997 41.790347)"
"2018","175085","1310 1316 E HYDE PARK BLVD","Not Submitted","1310 1316 E HYDE PARK BLVD","60615","0.0","false","KENWOOD",,"51,158",,"1","200",,,,,,,,,,,,,"41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2018","254099","Powell-CPS","Submitted","7511 S South Shore Dr.","60649","3.0","false","South Shore","K-12 School","113,516","1975","1","472","61","3,448,795","2,488,833.7",,,,"52.3","108.1","52.3","108.1","706","6.2","41.7626302","-87.57255","POINT (-87.57255 41.7626302)"
"2018","236031","City Centre Condominium Association","Submitted","208 W. Washington Street","60606","4.0","false","LOOP","Multifamily Housing","390,000","1927","1","6,057","81","6,188,624.2","15,676,234",,"4,543,835.8",,"67.7","97.2","68.2","97.8",,,"41.883288","-87.634142","POINT (-87.634142 41.883288)"
"2018","251444","Gompers Fine Arts Option Elementary - CPS","Exempt","12302 S State St","60628",,"true","WEST PULLMAN",,"75,744",,"1",,,,,,,,,,,,,,"41.6700175","-87.62318785","POINT (-87.62318785 41.6700175)"
"2018","173655","ACME Hotel Company","Submitted","15 E Ohio St","60611","3.0","false","NEAR NORTH SIDE","Hotel","80,000","1927","1","3,619","70","3,909,684.6","2,079,871.4",,,,"74.9","164.1","74.1","161.8","760.9","9.5","41.89224796","-87.62750277","POINT (-87.62750277 41.89224796)"
"2018","102926","Wooded Isle Apartments","Not Submitted","5736 S Stony Island Ave","60637","0.0","false","HYDE PARK","Multifamily Housing","59,558","1924","1","2,650","100","430,096.2","338,477.4",,,,"12.9","26.2","12.7","25.7","89.5","1.5","41.78046327","-87.6053081","POINT (-87.6053081 41.78046327)"
"2018","160445","Cobbler Square","Submitted","1350 N Wells St","60610","3.0","false","NEAR NORTH SIDE","Multifamily Housing","253,620","1980","7","3,417","48","4,582,643.6","21,641,829.1",,,,"103.4","140.2","99.5","134.9","1,911.9","7.5","41.90706428","-87.63503986","POINT (-87.63503986 41.90706428)"
"2018","242661","South Commons - 2921 S Michigan","Submitted","2921 S Michigan","60616","3.0","false","DOUGLAS","Multifamily Housing","67,133","1964","1",,"43","1,373,736","5,849,299.9",,,,"107.6","148.8","108.6","148.9","539.2","8","41.84171055","-87.62282877","POINT (-87.62282877 41.84171055)"
"2018","251424","Mt Greenwood-CPS","Submitted","10841 S Homan Ave","60655","2.0","false","MOUNT GREENWOOD","K-12 School","84,660","1949","1","79","43","2,044,701.7","4,657,439",,,,"79.2","125.4","76.7","122.8","587.5","6.9","41.69597589","-87.70537573","POINT (-87.70537573 41.69597589)"
"2018","134965","""I AM"" Temple of Chicago","Exempt","176 W WASHINGTON ST","60602",,"true","LOOP",,"59,812",,"1","376",,,,,,,,,,,,,"41.88345016","-87.63336306","POINT (-87.63336306 41.88345016)"
"2018","251697","Catalyst Charter Es - Howland -CPS","Exempt","1616 S Spaulding Ave","60623",,"true","NORTH LAWNDALE",,"79,838",,"1","784",,,,,,,,,,,,,"41.85827972","-87.70818641","POINT (-87.70818641 41.85827972)"
"2018","251468","Fiske Elementary -CPS","Exempt","6145 S Ingleside Ave","60637",,"true","WOODLAWN",,"73,930",,"1","14",,,,,,,,,,,,,"41.78300182","-87.60225838","POINT (-87.60225838 41.78300182)"
"2018","166543","North & Kostner","Submitted","4501 W. North Avenue","60639","4.0","false","HUMBOLDT PARK","Retail Store","235,761","2009","1",,"82","8,279,371.5","3,012,659.8",,,,"47.9","111.7","47.6","111.4","1,537.4","6.5","41.9096931","-87.73945998","POINT (-87.73945998 41.9096931)"
"2018","172719","Conservancy at North Park Condo Assoc III","Submitted","3940 W. Bryn Mawr Ave.","60659","4.0","false","NORTH PARK","Multifamily Housing","54,096","1995","1","3,208","92","838,079.3","3,042,603.1",,,,"71.7","102.4","72.1","101.9","301","5.6","41.99046172","-87.70620782","POINT (-87.70620782 41.99046172)"
"2018","251493","Bethune Elementary -CPS","Exempt","3030 W Arthington St","60612",,"true","EAST GARFIELD PARK",,"73,800",,"1","473",,,,,,,,,,,,,"41.870131","-87.70168","POINT (-87.70168 41.870131)"
"2018","252289","Palmer Square","Submitted","2128 N Kedzie","60647","2.5","false","LOGAN SQUARE","Multifamily Housing","213,000","1900","6","2,261","59","2,546,103.3","13,418,475.1",,,,"75","99.6","73.7","97.5","1,136.3","5.3","41.92017465","-87.70707286","POINT (-87.70707286 41.92017465)"
"2018","135179","300 310 W GRAND AVE","Not Submitted","300 310 W GRAND AVE","60654","0.0","false","NEAR NORTH SIDE",,"96,400",,"1","2,223",,,,,,,,,,,,,"41.89198218","-87.63699623","POINT (-87.63699623 41.89198218)"
"2018","252105","611 S. Wells Street Condo (The Vetro)","Submitted","611 S. Wells","60607","1.0","false","LOOP","Multifamily Housing","290,149","2007","1","10,167","25","13,844,695","8,656,823.3",,,,"77.6","164.9","75.3","159.9","2,763.1","9.5","41.8740597","-87.63330942","POINT (-87.63330942 41.8740597)"
"2018","250111","Wicker Park Apartments","Submitted","1414 N DAMEN AVE","60622","3.0","false","WEST TOWN","Multifamily Housing","190,000","1958","2","3,975","64","2,841,530.7","15,019,155.1",,,,"94","124.9","91.2","121.9","1,270.5","6.7","41.90764706","-87.6777906","POINT (-87.6777906 41.90764706)"
"2018","102239","Lake Park Crescent Associates 1, LP","Submitted","1061 E 41st Place","60653","1.0","false","OAKLAND","Multifamily Housing","107,040","2004","1","5,566","22","2,260,273.9","8,882,849.4",,,,"104.1","146.3","103","142.6","847.8","7.9","41.82021138","-87.61246867","POINT (-87.61246867 41.82021138)"
"2018","102368","Bradley Business Center II,LLC","Submitted","2500 W Bradley Place","60618","3.0","false","NORTH CENTER","Mixed Use Property","350,000","1956","1",,"63","5,623,644.8","11,998,557.1",,,,"50.3","81","50.7","81.4","1,572.9","4.5","41.95030519","-87.69252546","POINT (-87.69252546 41.95030519)"
"2018","242563","(IL279) - 212 W Washington Condo","Submitted","212 W Washington Street","60606","4.0","false","LOOP","Multifamily Housing","344,723","1999","1","8,422","67","9,084,576.2","13,216,521.4",,,,"64.7","114","65.3","114.5","2,213.3","6.4","41.88326842","-87.63512143","POINT (-87.63512143 41.88326842)"
"2018","119758","03721-Archer & Austin","Submitted","6107 S. Archer Ave.","60638","4.0","false","GARFIELD RIDGE","Supermarket/Grocery Store","50,111","2002","1","1,678","63","8,390,507.2","4,015,799.5",,,,"247.6","553","248","551.9","1,609.2","32.1","41.79384673","-87.77030944","POINT (-87.77030944 41.79384673)"
"2018","102946","Haven Towers","Submitted","7947 S. South Chicago Ave.","60617","1.0","false","SOUTH CHICAGO","Multifamily Housing","61,000","2001","1","4,741","25","2,337,854.3","3,345,975.4",,,,"93.2","164.9","95","166.8","566.7","9.3","41.7272413","-87.55513633","POINT (-87.55513633 41.7272413)"
"2018","251294","954 W Washington Blvd","Submitted","954 W Washington Blvd","60607","4.0","false","NEAR WEST SIDE","Office","140,000","1889","1","451","94","2,222,096.4","3,161,599.8",,,,"38.5","68.2","37","65.9","537.6","3.8","41.88352088","-87.65172304","POINT (-87.65172304 41.88352088)"
"2018","255922","1550 N Wieland St","Not Submitted","1550 N Wieland St","60610","0.0","false","NEAR NORTH SIDE",,"56,730",,"1","1,345",,,,,,,,,,,,,"41.9056301","-87.6322449","POINT (-87.6322449 41.9056301)"
"2018","251254","720 Gordon Terrace Condominium Association","Submitted","720 W Gordon Terrace","60613","3.0","false","UPTOWN","Multifamily Housing","288,000","1966","1","11,407","64","6,319,900.9","16,908,788.2",,,,"80.7","123.1","80.8","123.3","1,949.5","6.8","41.95817169","-87.64856912","POINT (-87.64856912 41.95817169)"
"2018","252121","RMD -15094 Chicago (Lurie), IL","Submitted","211 East Grand","60611","2.5","false","NEAR NORTH SIDE","Hotel","106,200","2012","1","3,369","52","6,265,708.1","3,742,109.9",,,,"94.2","202.2","92.9","200.8","1,241.2","11.7","41.89145765","-87.62213489","POINT (-87.62213489 41.89145765)"
"2018","254999","2950 North Sheridan","Submitted","2950 North Sheridan","60657","4.0","false","Lake View","Multifamily Housing","135,460","2017","1","3,069","95","5,113,717.9","512,487",,,,"41.5","109.7","40.3","106.5","878","6.5","41.93581433","-87.63933945","POINT (-87.63933945 41.93581433)"
"2018","116418","Lafayette Terrace Apartments benchmarking account","Submitted","6950 South Vincennes Avenue","60621","4.0","false","GREATER GRAND CROSSING","Multifamily Housing","50,388","1983","2","1,650","96","1,684,653.5","978,310.7",,,,"52.8","114","52.7","113","332.2","6.6","41.7761313","-87.64068948","POINT (-87.64068948 41.7761313)"
"2018","251903","Smyth -CPS","Exempt","1051 W 13th Ave","60608",,"true","NEAR WEST SIDE",,"136,166",,"1","1,913",,,,,,,,,,,,,"41.865212","-87.65546","POINT (-87.65546 41.865212)"
"2018","175172","Dr King Legacy Apartments","Submitted","3816 W. 16th St., Chicago, IL 60623","60623","4.0","false","NORTH LAWNDALE","Multifamily Housing","62,631","2011","1","2,474","99","1,393,716.7","276,712.2",,,,"26.7","66.9","27.8","70.1","246.6","3.9","41.84725035","-87.71737883","POINT (-87.71737883 41.84725035)"
"2018","254158","5141 N Christiana Ave.","Submitted","5141 N Christiana Ave.","60625","2.0","false","North Park","College/University","101,000","2014","1","411",,"5,388,633","6,351,725.6",,,,"116.2","215.4","116.7","215","1,233.8","12.2","41.8842525","-87.63245","POINT (-87.63245 41.8842525)"
"2018","252250","Argyle Place Apartments","Submitted","850 W. Argyle St.","60640","2.0","false","UPTOWN","Multifamily Housing","59,000","1951","1","2,911","43","940,640.6","6,434,866.9",,,,"125","159.2","126.9","161.1","498.3","8.4","41.97338532","-87.65197698","POINT (-87.65197698 41.97338532)"
"2018","251750","Sandoval Ele-CPS","Submitted","5534 S ST LOUIS AVE","60629","1.0","false","GAGE PARK","K-12 School","108,534","1998","1","1,293","16","4,373,150.2","6,393,713",,,,"99.2","174.7","97.5","172.7","1,067.1","9.8","41.79247952","-87.71232641","POINT (-87.71232641 41.79247952)"
"2018","101815","Magnolia Gardens, LLC","Submitted","4845 4859 N Magnolia Ave","60640","2.0","false","UPTOWN","Multifamily Housing","50,986","1916","1","2,013","48","485,043.1","4,301,812.5",,,,"93.9","115.2","94.5","116","309.2","6.1","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2018","132278","605 Holding","Submitted","605 N Michigan Ave","60611","2.0","false","NEAR NORTH SIDE","Mixed Use Property","82,405","1922","1","837",,"7,726,235.2",,,,,"93.8","262.5","92.6","259.2","1,285.4","15.6","41.89277207","-87.62414339","POINT (-87.62414339 41.89277207)"
"2018","113668","Michigan Building Corporation","Submitted","229 E Lake Shore Drive","60611","4.0","false","NEAR NORTH SIDE","Multifamily Housing","93,360","1920","1","872","94","1,326,036.3","4,444,837.1",,,,"61.8","89.8","62.5","90.5","456.7","4.9","41.89579275","-87.62247957","POINT (-87.62247957 41.89579275)"
"2018","240068","The Farallon Condominium","Submitted","600 N Dearborn St.","60654","1.0","false","NEAR NORTH SIDE","Multifamily Housing","223,535","2001","1","6,453","29","4,836,086.9","16,781,256.1",,"4,447,092",,"116.6","157.5","117.8","158.8",,,"41.89268011","-87.630164","POINT (-87.630164 41.89268011)"
"2018","156406","The Shops on Wabash, LLC","Submitted","17-23 N. Wabash","60602","3.0","false","LOOP","Office","70,680","1900","1","2,918",,"3,461,675.3","3,105,394",,,,"92.9","183.3","92.4","181.4","740.8","10.5","41.88267337","-87.62617421","POINT (-87.62617421 41.88267337)"
"2018","101363","1101 E Hyde Park","Submitted","1101 E Hyde Park Boulevard","60615","1.5","false","HYDE PARK","Multifamily Housing","69,631","1923","1","2,391","38","364,763.3","5,936,799.6",,,,"90.5","104.2","91.8","105.1","376","5.4","41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2018","102914","Brainerd Senior Center (8915 S. Loomis St.)","Submitted","8915 S. Loomis St.","60620","4.0","false","WASHINGTON HEIGHTS","Multifamily Housing","72,000","2000","1","3,461","67","1,202,255.7","3,147,357.3",,,,"60.4","92.7","60.5","92.8","367.2","5.1","41.74023286","-87.65352897","POINT (-87.65352897 41.74023286)"
"2018","100252","Roseland Place","Submitted","10426 S. Michigan Avenue","60628","4.0","false","ROSELAND","Multifamily Housing","74,240","2011","1","2,194","99","1,680,765.2","5,390",,,,"22.7","63.5","22.5","62.9","279.9","3.8","41.69755188","-87.61477587","POINT (-87.61477587 41.69755188)"
"2018","254067","Hedgerow Condominium Association","Submitted","5400 S. Hyde Park BLVD.","60691","3.5","false","Hyde Park","Multifamily Housing","112,800","1979","1","4,237","75","4,252,150.4","105,678",,,,"38.6","106.5","37.4","103.2","713","6.3","41.8022432","-87.60352","POINT (-87.60352 41.8022432)"
"2018","256250","Balmoral Plaza Condominium","Submitted","2606-2610 W Balmoral Ave","60625","3.5","false","LINCOLN SQUARE","Multifamily Housing","52,200","1948","1","2,561","74","704,335.7","3,858,230.7",,,,"87.4","115.4","89.4","117","322.1","6.2","41.973985","-87.69171958","POINT (-87.69171958 41.973985)"
"2018","105768","Clarendon Shores","Submitted","4750 N. Clarendon Avenue","60640","1.0","false","UPTOWN","Multifamily Housing","50,898","1959","1","3,583","30","1,103,492","5,478,799.7",,,,"129.3","173.7","129.6","173.3","474.6","9.3","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2018","250112","William Jones Apartments","Submitted","1447 S. ASHLAND AVE","60608","3.5","false","NEAR WEST SIDE","Multifamily Housing","64,491","1962","1","2,202","55","1,479,927.7","7,387,872",,,,"137.5","184.5","138.8","185.9","638.6","9.9","41.86192401","-87.66583933","POINT (-87.66583933 41.86192401)"
"2018","173639","123 Madison","Submitted","123 W. Madison","60602","1.5","false","LOOP","Office","90,318","1912","1","1,140","27","7,112,873.6",,,,,"78.8","220.5","76.4","213.8","1,183.3","13.1","41.881948","-87.63132","POINT (-87.63132 41.881948)"
"2018","254977","Whole Foods LVW","Submitted","3201 N. Ashland Avenue","60657","4.0","false","Lake View","Supermarket/Grocery Store","82,147","2017","1","4,034","49","12,754,963.6","9,933,360",,,,"276.2","561.7","273.7","553.8","2,649.6","32.3","41.94044086","-87.66865706","POINT (-87.66865706 41.94044086)"
"2018","160243","Arkadia Tower","Submitted","765 West Adams Street","60661","4.0","false","NEAR WEST SIDE","Multifamily Housing","352,027","2015","1","10,681","94","7,786,856.2","11,741,600.6",,,,"55.5","97","55.1","95.7","1,919.1","5.5","41.87911301","-87.64651787","POINT (-87.64651787 41.87911301)"
"2018","251382","Ogden Elemen-CPS","Submitted","24 W Walton St","60610","2.5","false","NEAR NORTH SIDE","K-12 School","132,724","1953","1","418","58","3,799,951.2","3,242,625.8",,,,"53.1","105.8","52.1","104.8","804.4","6.1","41.90028983","-87.62906231","POINT (-87.62906231 41.90028983)"
"2018","252088","Pueblo Commons Condominium Association","Submitted","8444 W Wilson Ave","60656","4.0","false","OHARE","Multifamily Housing","249,000","1960","4","10,771","99","1,282,154.5","10,424,399.9",,,,"47","58.4","48.3","59.5","767","3.1","41.96376382","-87.83852632","POINT (-87.83852632 41.96376382)"
"2018","117309","207-Senior Suites of Ravenswood Manor","Submitted","2800 West Montrose Avenue","60618","1.5","false","ALBANY PARK","Senior Care Community","63,595","1995","1","2,882","34","1,651,496.7","4,990,700",,,,"104.4","155.1","105.7","156.1","539.8","8.5","41.94672055","-87.70319673","POINT (-87.70319673 41.94672055)"
"2018","160379","Aston","Submitted","200 E Illinios St.","60611","4.0","false","NEAR NORTH SIDE","Multifamily Housing","567,862","2014","1","12,350","85","16,814,042.6","6,832,362",,,,"41.6","95.5","41","93.7","3,160.2","5.6","41.891017","-87.619778","POINT (-87.619778 41.891017)"
"2018","252217","Lakeshore Sport & Fitness Lincoln Park","Not Submitted","1320 W Fullerton Ave","60614","0.0","false","LINCOLN PARK",,"185,000",,"1",,,,,,,,,,,,,,"41.92526123","-87.66146616","POINT (-87.66146616 41.92526123)"
"2018","171972","Little Village Plaza","Submitted","3045 - 3101 W. 26th St.","60623","4.0","false","SOUTH LAWNDALE","Enclosed Mall","72,949","1955","1","303",,"1,962,779.3",,,,,"26.9","75.3","26.9","75.3","326.5","4.5","41.84367927","-87.70195553","POINT (-87.70195553 41.84367927)"
"2018","158287","84SBJ-Westin Chicago River North","Submitted","320 North Dearborn Ave","60610","3.5","false","NEAR NORTH SIDE","Hotel","437,948","1987","1","12,836","54","25,726,718.8","7,968,100.2",,,,"76.9","183.6","76.4","182.2","4,703.2","10.7","41.907571","-87.630092","POINT (-87.630092 41.907571)"
"2018","251496","Sumner Math & Science Community Acad, Charles -CPS","Exempt","4320 W 5th Ave","60624",,"true","WEST GARFIELD PARK",,"159,555",,"1","449",,,,,,,,,,,,,"41.87103368","-87.73349037","POINT (-87.73349037 41.87103368)"
"2018","121761","#1903 Brickyard","Submitted","2555 Normandy Ave","60707","2.5","false","MONTCLARE","Retail Store","165,647","1995","1","1,205","51","6,997,950.6","9,220,952.7",,,,"97.9","176.7","98.6","175.9","1,654","10","41.92669728","-87.79203184","POINT (-87.79203184 41.92669728)"
"2018","116428","Bethel Terrace","Submitted","900 W 63rd Parkway","60621","1.0","false","ENGLEWOOD","Multifamily Housing","81,078","1983","1","5,293","9","5,894,209.5","2,317,220.1",,,,"101.3","233.6","100.3","230.7","1,103.7","13.6","41.7761313","-87.64068948","POINT (-87.64068948 41.7761313)"
"2018","144572","Yusho/Commercial Bldg.","Submitted","5301-23 S. Kimbark Ave.","60615","4.0","false","HYDE PARK","Multifamily Housing","59,904","1960","1","1,676","100","186,118.9","581,331",,,,"12.8","18.9","13","19.1","61.8","1","41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2018","163944","New Life Community Church Midway","Submitted","5101 S Keeler","60632","1.5","false","ARCHER HEIGHTS","Worship Facility","84,000","1950","1","500","34","1,144,743.7","4,796,508.5",,,,"70.7","98.1","68","95.3","445.2","5.3","41.80043685","-87.72775438","POINT (-87.72775438 41.80043685)"
"2018","252048","Levi Hall","Submitted","5801 S. Ellis Avenue","60637","2.5","false","HYDE PARK","Office","90,125","1949","1","90","48","3,392,978.4",,"6,082,283.7","1,029,360",,"116.6","197","114.1","194.1","1,022.6","11.3","41.78958202","-87.60092774","POINT (-87.60092774 41.78958202)"
"2018","101718","70 W Madison","Submitted","70 W. Madison St","60602","4.0","false","LOOP","Office","1,601,672","1981","1","18,434","61","89,602,395.5","1,094,035.1",,,,"56.6","157.4","55.9","155.3","14,964.7","9.3","41.88229695","-87.630198","POINT (-87.630198 41.88229695)"
"2018","175242","C5870LAK (22233)","Submitted","5870 W LAKE ST","60644","1.0","false","AUSTIN","Multifamily Housing","50,000","1965","1","2,605","28","865,661.9","4,211,722.8",,,,"101.5","136.9",,,"367.7","7.4","41.88039405","-87.75826967","POINT (-87.75826967 41.88039405)"
"2018","160355","1133 N. Dearborn Apartments","Submitted","1133 N. Dearborn","60610","3.0","false","NEAR NORTH SIDE","Multifamily Housing","387,600","1992","1","9,805","63","9,059,324","18,413,007.3",,,,"70.9","115.3","71.1","114.4","2,485.2","6.4","41.90283681","-87.62951363","POINT (-87.62951363 41.90283681)"
"2018","100346","2609 W. Belmont Apartments","Submitted","2609 W. Belmont Ave.","60618","4.0","false","AVONDALE","Multifamily Housing","87,196","2013","1","1,621","96","1,702,792.7","2,937,130.1",,,,"53.2","90","53.2","90","439.3","5","41.94672055","-87.70319673","POINT (-87.70319673 41.94672055)"
"2018","171887","1820 N Spaulding","Submitted","1820 N Spaulding","60647","3.0","false","LOGAN SQUARE","Multifamily Housing","65,000","2015","1","1,274","66","1,047,026.8","3,686,418.2",,,,"72.8","104.7","69.3","99.4","370","5.7","41.92075046","-87.70152825","POINT (-87.70152825 41.92075046)"
"2018","251561","New Field Pr-CPS","Submitted","1707 W Morse Ave","60626","3.0","false","ROGERS PARK","K-12 School","85,500","1998","1","1,063","42","2,896,345.1","4,417,842.2",,,,"85.5","149.1","86.3","149.6","716.5","8.4","42.00735706","-87.6727274","POINT (-87.6727274 42.00735706)"
"2018","101856","111 West Jackson","Submitted","111 West Jackson Blvd","60604-3589","4.0","false","LOOP","Office","671,697","1962","1","10,055","62","25,227,638.8","28,118,479.8",,"15,068,136.2",,"101.9","169.5","102","169.7","6,484.6","9.7","41.87784862","-87.63130907","POINT (-87.63130907 41.87784862)"
"2018","119269","1101 W. LAKE STREET CONDOMINIUM","Exempt","1101 W LAKE ST","60607",,"true","NEAR WEST SIDE",,"64,800",,"1","347",,,,,,,,,,,,,"41.8852929","-87.65477297","POINT (-87.65477297 41.8852929)"
"2018","112515","1237 Fullerton LLC dba 1237 West","Submitted","1237 West Fullerton","60614","3.0","false","LINCOLN PARK","Multifamily Housing","220,319","2006","1","12,846","49","8,681,274.4","14,969,340",,,,"107.3","181.7","107.9","181.2","2,239.3","10.2","41.92521317","-87.65992953","POINT (-87.65992953 41.92521317)"
"2018","251692","Nightingale-CPS","Submitted","5250 S Rockwell St","60632","1.5","false","GAGE PARK","K-12 School","140,838","2014","1","1,962","33","4,700,234.7","6,775,797.1",,,,"81.5","144","81.6","144.1","1,141.8","8.1","41.79805484","-87.68983953","POINT (-87.68983953 41.79805484)"
"2018","250053","Taft High Sc-CPS","Submitted","6545 W HURLBUT ST","60634","3.0","false","NORWOOD PARK","K-12 School","388,970","1939","1","2,136","70","12,493,034.6","12,463,327",,,,"64.2","123.6","62.9","122.2","2,740.4","7","41.985587","-87.791778","POINT (-87.791778 41.985587)"
"2018","231775","Quadrangle House","Submitted","6700 S. Shore Drive","60649","1.0","false","SOUTH SHORE","Multifamily Housing","220,820","1968","1","16,823","14","5,143,439.9","27,210,961",,,,"146.5","194.6","148.8","197","2,301","10.4","41.77303762","-87.56716244","POINT (-87.56716244 41.77303762)"
"2018","101710","Algonquin #1","Submitted","1605 E. 50th Street","60615","1.0","false","KENWOOD","Multifamily Housing","59,310","1950","1","1,938","11","1,800,239.4","5,834,000",,,,"128.7","188.3","126","185.4","609.4","10.3","41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2018","112016","4106 N NARRAGANSETT AVE","Not Submitted","4106 N NARRAGANSETT AVE","60634","0.0","false","DUNNING",,"84,000",,"1",,,,,,,,,,,,,,"41.94530408","-87.80186746","POINT (-87.80186746 41.94530408)"
"2018","251500","SkinnerES-CPS","Submitted","111 S Throop St","60607","1.0","false","NEAR WEST SIDE","K-12 School","102,055","1990","1","936","23","4,805,030.9","1,926,300.9",,,,"66","151.7","64.8","150.1","901.7","8.8","41.880825","-87.65951","POINT (-87.65951 41.880825)"
"2018","160381","Jones Chicago","Exempt","220 W Illinois St","60654",,"true","NEAR NORTH SIDE",,"278,936",,"1","4,958",,,,,,,,,,,,,"41.89080456","-87.63481335","POINT (-87.63481335 41.89080456)"
"2018","102380","4600 N. Cumberland Condominium Association","Submitted","4600 N. Cumberland Ave.","60656","3.5","false","OHARE","Multifamily Housing","59,706","1974","1","3,194","75","1,226,753.6","3,915,941.6",,,,"86.1","126.4","87.9","127.9","412.1","6.9","41.97087009","-87.79892589","POINT (-87.79892589 41.97087009)"
"2018","251643","West Park Ac-CPS","Submitted","1425 N TRIPP AVE","60651","1.0","false","HUMBOLDT PARK","K-12 School","81,350","1996","1","951","20","2,956,983.2","4,119,764.4",,,,"87","155","86.7","154.6","710.8","8.7","41.90686643","-87.73217473","POINT (-87.73217473 41.90686643)"
"2018","129621","Chalet Living and Rehab","Submitted","7350 n. Sheridan rd.","60626","1.0","false","ROGERS PARK","Senior Care Community","67,004","1976","1","9,249","6","3,807,044.8","12,297,738.9",,,,"240.4","351.8","237.9","348.4","1,286.5","19.2","42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2018","159247","Patrick Sullivan Apartments","Submitted","1633 W. MADISON ST","60612","3.5","false","NEAR WEST SIDE","Multifamily Housing","367,510","1965","1","12,821","76","7,017,242","22,581,813",,,,"80.5","118","81.4","118.9","2,366.8","6.4","41.88068367","-87.66808143","POINT (-87.66808143 41.88068367)"
"2018","251453","Melody Elementary, Genevieve","Exempt","412 S KEELER AVE","60624",,"true","WEST GARFIELD PARK",,"69,100",,"1","28",,,,,,,,,,,,,"41.8747364","-87.73080361","POINT (-87.73080361 41.8747364)"
"2018","159999","Lake Terrace Condominium Association","Submitted","7337 S. South Shore","60649","4.0","false","SOUTH SHORE","Multifamily Housing","273,143","1958","1","25,510","70","6,396,015.8","18,207,088.4",,,,"90.1","135.6","91.2","136.8","2,031.1","7.4","41.76342231","-87.55825319","POINT (-87.55825319 41.76342231)"
"2018","254246","North Washington Park Manor","Submitted","550 E 50th Place","60615","4.0","false","Grand Boulevard","Multifamily Housing","53,200","1985","1","2,044","76","1,005,212.7","2,852,280.2",,,,"72.5","109.2","73.3","110","318.7","6","41.8842525","-87.63245","POINT (-87.63245 41.8842525)"
"2018","250008","Dawson Technical Institute","Submitted","3901 South State street","60609","4.0","false","GRAND BOULEVARD","College/University","148,655","1973","1","955",,"7,860,053.8","2,629,200.1",,,,"70.6","166.6","70.1","166.2","1,447.3","9.7","41.82362339","-87.62638073","POINT (-87.62638073 41.82362339)"
"2018","101978","42 46 N WALLER AVE","Not Submitted","42 46 N WALLER AVE","60644","0.0","false","AUSTIN",,"61,538",,"1","2,021",,,,,,,,,,,,,"41.88039405","-87.75826967","POINT (-87.75826967 41.88039405)"
"2018","254344","Alden Estate of Northmoor","Submitted","5831 N Northwest Hwy","60631","1.0","false","Norwood Park","Senior Care Community","83,872","1994","1","6,419","11","6,413,614.9","8,994,533.1",,,,"183.7","326.7","185.2","327.1","1,544.7","18.4","41.9945154","-87.80885","POINT (-87.80885 41.9945154)"
